value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[7.729051934374109e-20, 8.475934634450267e-17, 1.0460134326890091e-20, 7.729051934374109e-20, 1.5524215800910623e-18, 2.8433593064026026e-20, 2.1009741424425373e-19, 3.848068370754548e-21, 6.262915650482227e-16, 3.848068370754548e-21, 8.475934634450267e-17, 2.526640504620813e-13, 4.219919371269212e-18, 3.118122096727237e-17, 4.219919371269212e-18, 3.118122096727237e-17, 4.219919371269212e-18, 1.147093014448342e-17, 7.729051934374109e-20, 0.9933068472369133, 7.729051934374109e-20, 1.147093014448342e-17, 6.868120970759349e-13, 3.419436083299558e-14, 3.848068370754548e-21, 1.0460134326890091e-20, 1.0460134326890091e-20, 1.0460134326890091e-20, 3.848068370754548e-21, 7.729051934374109e-20, 1.3794989735110644e-11, 3.848068370754548e-21, 2.1009741424425373e-19, 8.475934634450267e-17, 3.848068370754548e-21, 4.219919371269212e-18, 3.848068370754548e-21, 1.5524215800910623e-18, 4.219919371269212e-18, 7.729051934374109e-20, 2.526640504620813e-13, 1.0460134326890091e-20, 1.70243698058776e-15, 0.0066928488905110065, 1.8669488430473636e-12, 2.1009741424425373e-19, 5.711039833463874e-19, 8.475934634450267e-17, 2.1009741424425373e-19, 4.219919371269212e-18, 1.147093014448342e-17, 2.303997909603282e-16, 9.294990968810358e-14, 2.8433593064026026e-20, 6.868120970759349e-13, 4.219919371269212e-18, 2.1009741424425373e-19, 2.1009741424425373e-19, 1.5524215800910623e-18, 2.1009741424425373e-19, 2.303997909603282e-16, 2.8433593064026026e-20, 2.1009741424425373e-19, 2.1009741424425373e-19, 3.118122096727237e-17, 4.219919371269212e-18, 4.219919371269212e-18, 3.848068370754548e-21, 3.419436083299558e-14, 3.848068370754548e-21, 3.0385486954012437e-07, 3.118122096727237e-17, 6.262915650482227e-16, 5.711039833463874e-19, 5.711039833463874e-19, 2.8433593064026026e-20, 2.1009741424425373e-19, 2.1009741424425373e-19, 4.219919371269212e-18, 3.118122096727237e-17, 1.5524215800910623e-18]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]",0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 9.08663978433716e-80, 0.9999977396379509, 2.6395643305746644e-66, 1.3485769160206331e-77, 3.7751260111082436e-11, 8.628781652406295e-60, 9.46260807686785e-57, 2.260324297818244e-06, 4.3596001457660875e-28, 1.0648762532301959e-63]"
"[[-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]",0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]",0,"[[-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[9.086660320927533e-80, 1.4411565505593742e-64, 2.4426007370545807e-36, 2.1705220106940993e-29, 1.3485799639208876e-77, 1.8795288160112616e-12, 0.9999999997191735, 2.3455513378842215e-59, 2.789468092085568e-10, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80, 9.086660320927533e-80]"
"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]",0,"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]",0,"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 1.2435453313830803e-123, 1.3289115574798703e-110, 2.7487850079102147e-43, 8.378942533819369e-126, 3.380306677163709e-123, 5.166420632837861e-55, 1.6829555964029658e-124, 1.4201379580102718e-97, 1.0, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128, 5.645687070125779e-128]"
"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0. -1.  0.  0.  0.  0.  0.]]",0,"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0. -1.  0.  0.  0.  0.  0.]]",0,"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0. -1.  0.  0.  0.  0.  0.]]","[9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 3.4182387635625514e-166, 7.753690529920792e-96, 3.7485539715481897e-163, 1.0, 1.1466913584229263e-169, 5.709040105864101e-171, 1.9435148500492928e-141, 8.472966775545996e-169, 1.6584104776811452e-157, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176, 9.535067964765462e-176]"
"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0. -1.  0.  0.  0.  0.  0.]]",0,"[[-1.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0. -1.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
