value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[5.749521574817077e-19, 6.305116004044216e-16, 1.1548222788165252e-17, 4.248353745833548e-18, 2.1151307839468574e-19, 1.1548222788165252e-17, 1.7139082260119703e-15, 4.6588855864148176e-15, 8.533046602470237e-17, 3.4424766956518504e-14, 6.305116004044216e-16, 2.1151307839468574e-19, 2.061153375267248e-09, 2.319522552088904e-16, 1.1548222788165252e-17, 5.109088415386903e-12, 4.6588855864148176e-15, 1.1548222788165252e-17, 1.1548222788165252e-17, 6.305116004044216e-16, 1.02618784011084e-10, 1.266416403042116e-14, 5.749521574817077e-19, 1.7139082260119703e-15, 1.266416403042116e-14, 3.1391324156066255e-17, 1.1548222788165252e-17, 1.3887942199536835e-11, 3.1391324156066255e-17, 1.1548222788165252e-17, 3.4424766956518504e-14, 1.8795285911480234e-12, 5.749521574817077e-19, 1.1253516122416286e-07, 7.582559518619473e-10, 2.319522552088904e-16, 2.319522552088904e-16, 2.319522552088904e-16, 1.1548222788165252e-17, 3.1391324156066255e-17, 3.1391324156066255e-17, 3.1391324156066255e-17, 2.319522552088904e-16, 2.1151307839468574e-19, 2.1151307839468574e-19, 3.1391324156066255e-17, 2.1151307839468574e-19, 2.061153375267248e-09, 3.7751340915690525e-11, 2.5436653423432934e-13, 6.914399277772831e-13, 5.749521574817077e-19, 1.5628820019158495e-18, 2.789467758358932e-10, 2.1151307839468574e-19, 9.357621846684164e-14, 2.319522552088904e-16, 2.1151307839468574e-19, 1.1548222788165252e-17, 1.1548222788165252e-17, 2.319522552088904e-16, 4.248353745833548e-18, 1.1548222788165252e-17, 8.533046602470237e-17, 2.061153375267248e-09, 1.1548222788165252e-17, 5.749521574817077e-19, 1.1548222788165252e-17, 2.1151307839468574e-19, 5.749521574817077e-19, 8.533046602470237e-17, 2.1151307839468574e-19, 2.1151307839468574e-19, 0.9999998800810832, 8.533046602470237e-17, 1.7139082260119703e-15, 6.305116004044216e-16, 2.1151307839468574e-19, 6.914399277772831e-13, 1.7139082260119703e-15, 8.533046602470237e-17]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 2.916799416564376e-182, 2.4889188336286325e-198, 9.156220696363793e-199, 2.4889188336286325e-198, 1.0, 9.429257620059944e-133, 1.551877997771429e-170, 4.328914158808713e-180, 2.7294309215942424e-195, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200, 1.6770203186015345e-200]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 1.0, 3.282425319641051e-189, 1.6342233380137666e-190, 5.858548237893603e-181, 1.9722796241351285e-108, 1.2075367922765428e-189, 3.282425319641051e-189, 5.20597071316492e-174, 4.110788581358434e-160, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192, 2.993184452260193e-192]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 1.5400882849875202e-51, 2.0769322043867094e-128, 1.0, 5.016819926933996e-121, 2.8946403116483003e-63, 9.086660323479307e-80, 1.0076552187941643e-119, 6.191247643210744e-125, 7.445620940050319e-119]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  1.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]","[5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 5.283021100229299e-141, 2.219508320972814e-115, 5.283021100229299e-141, 5.283021100229299e-141, 3.209979588460643e-103, 1.0, 3.380306677163709e-123, 2.0769322043867094e-128, 1.5007857627073948e-41, 4.171629847816681e-127]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  1.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  1.  0.  1.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
