value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[1.522485910958339e-08, 4.246925870460765e-18, 1.1544341420486112e-17, 1.5623567159216476e-18, 6.302996849095422e-16, 6.302996849095422e-16, 3.138077350483448e-17, 1.2659907593924162e-14, 1.7133321799730704e-15, 8.530178638118063e-17, 4.246925870460765e-18, 2.318742958550586e-16, 7.580011013799243e-10, 1.2659907593924162e-14, 2.318742958550586e-16, 3.138077350483448e-17, 1.5623567159216476e-18, 6.302996849095422e-16, 1.2659907593924162e-14, 1.2659907593924162e-14, 1.2659907593924162e-14, 3.138077350483448e-17, 3.138077350483448e-17, 1.8788968799609844e-12, 4.246925870460765e-18, 6.302996849095422e-16, 4.246925870460765e-18, 1.5623567159216476e-18, 1.2659907593924162e-14, 3.138077350483448e-17, 4.246925870460765e-18, 2.542810414219077e-13, 8.530178638118063e-17, 2.542810414219077e-13, 1.3883274450137483e-11, 8.312491418985167e-07, 6.912075342188135e-13, 5.107371246346341e-12, 3.138077350483448e-17, 5.600912661147481e-09, 2.060460619832991e-09, 6.302996849095422e-16, 1.2659907593924162e-14, 0.9996637792554507, 1.1544341420486112e-17, 4.246925870460765e-18, 1.8788968799609844e-12, 4.657319730934921e-15, 8.530178638118063e-17, 4.246925870460765e-18, 4.246925870460765e-18, 1.1544341420486112e-17, 6.302996849095422e-16, 1.5623567159216476e-18, 0.00033534983840799, 2.318742958550586e-16, 2.542810414219077e-13, 1.5623567159216476e-18, 4.246925870460765e-18, 1.5623567159216476e-18, 4.657319730934921e-15, 8.530178638118063e-17, 6.302996849095422e-16, 7.580011013799243e-10, 2.318742958550586e-16, 1.5623567159216476e-18, 8.530178638118063e-17, 6.302996849095422e-16, 3.138077350483448e-17, 1.1544341420486112e-17, 4.657319730934921e-15, 1.1544341420486112e-17, 5.107371246346341e-12, 4.657319730934921e-15, 9.354476741878379e-14, 2.542810414219077e-13, 3.138077350483448e-17, 9.354476741878379e-14, 1.522485910958339e-08, 3.441319676253473e-14, 4.657319730934921e-15]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 1.1134873572652229e-235, 5.055224781125599e-240, 1.0, 3.319259031109752e-232, 1.8597132674765122e-240, 1.0730305393748917e-182, 4.096291067421963e-236, 3.991755131065214e-226, 2.236499142785329e-234, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242, 9.258967159247676e-242]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 1.616088413820251e-147, 5.016819926933996e-121, 1.0, 9.086660323479307e-80, 3.380306677163709e-123, 2.337279285007143e-135, 1.7722561415473398e-144, 2.563137964446793e-132, 1.276111250721801e-133, 9.819402048736065e-110]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.9151695967140057e-174, 7.04551520987685e-175, 1.0456471698030763e-172, 1.2904311236918859e-176, 8.408597124803643e-50, 1.0, 1.7018408701917146e-167, 1.3790159402541388e-163, 7.529171920409294e-162, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176, 1.2904311236918859e-176]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  0.]]","[4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 8.046030434738165e-149, 4.00588267344223e-150, 1.0, 1.8455849111782345e-121, 2.2776327231383779e-125, 2.563137964446793e-132, 5.9452570255983664e-148, 1.5346568571889095e-127, 2.2856936767186716e-49]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  1.  0.  0.  0.]
 [ 0.  1.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
