value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[1.9287482439437202e-22, 7.781125770054466e-20, 1.4251628975214128e-21, 2.115129278569345e-19, 2.543663531969848e-13, 1.9287482439437202e-22, 7.095468261424164e-23, 2.115129278569345e-19, 7.095468261424164e-23, 1.0530608599900271e-20, 6.914394356667591e-13, 6.305111516577097e-16, 1.1548214569082523e-17, 7.095468261424164e-23, 2.8625161999723456e-20, 1.2664155017102509e-14, 1.4251628975214128e-21, 1.4251628975214128e-21, 7.095468261424164e-23, 2.115129278569345e-19, 3.1391301814283025e-17, 1.7139070061919377e-15, 1.5628808895839605e-18, 1.0530608599900271e-20, 4.248350722201987e-18, 7.095468261424164e-23, 5.242881303184508e-22, 5.242881303184508e-22, 1.4251628975214128e-21, 1.2664155017102509e-14, 2.115129278569345e-19, 1.9287482439437202e-22, 1.9287482439437202e-22, 5.242881303184508e-22, 7.095468261424164e-23, 2.115129278569345e-19, 1.9287482439437202e-22, 1.9287482439437202e-22, 1.9287482439437202e-22, 2.543663531969848e-13, 1.1548214569082523e-17, 2.8625161999723456e-20, 2.115129278569345e-19, 2.319520901242008e-16, 5.242881303184508e-22, 2.8625161999723456e-20, 2.8625161999723456e-20, 3.873994406926496e-21, 7.095468261424164e-23, 5.242881303184508e-22, 5.242881303184508e-22, 7.781125770054466e-20, 1.1548214569082523e-17, 3.1391301814283025e-17, 2.115129278569345e-19, 2.115129278569345e-19, 7.095468261424164e-23, 7.781125770054466e-20, 3.873994406926496e-21, 2.115129278569345e-19, 0.9999991683627614, 7.095468261424164e-23, 2.543663531969848e-13, 8.3152802757332e-07, 1.4251628975214128e-21, 7.095468261424164e-23, 2.115129278569345e-19, 5.242881303184508e-22, 2.115129278569345e-19, 7.095468261424164e-23, 5.109084779154634e-12, 5.242881303184508e-22, 1.9287482439437202e-22, 8.533040529343901e-17, 1.9287482439437202e-22, 7.095468261424164e-23, 6.305111516577097e-16, 5.242881303184508e-22, 1.5628808895839605e-18, 2.8625161999723456e-20, 1.026187109754065e-10]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 7.230022902708112e-185, 6.592927495525641e-188, 4.55861385801115e-200, 6.011971683378335e-191, 2.2116807832197573e-191, 9.156220696363793e-199, 1.8390760887367006e-197, 8.954135640771486e-113, 1.0, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201, 2.2696001981149314e-201]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]","[4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 3.037484743850101e-159, 1.5122746060840868e-160, 9.676190671336298e-143, 2.5919001981743924e-175, 1.0, 5.793536115188646e-138, 6.51976598965092e-145, 1.2254088054640357e-156, 6.260722682888491e-168, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177, 4.747230806540073e-177]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]","[2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 1.8048513878454153e-35, 1.0, 1.6889118802245324e-48, 1.8455849111782345e-121, 8.16511480794845e-116, 5.645687070125779e-128, 2.7390908706001e-119, 1.4954929430743994e-117, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129, 2.8108220814391768e-129]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0. -1.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0. -1.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0. -1.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]","[7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.785492463390136e-291, 7.09945017032607e-294, 2.864122616676439e-291, 4.661496790756256e-286, 1.0, 1.714868834405883e-286, 9.123929462085072e-275, 2.1163162688838255e-290, 5.111951948651156e-283, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294, 7.09945017032607e-294]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0. -1.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  1.  0.  0. -1.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
