value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[2.262751273705608e-16, 8.324196740807883e-17, 1.6719596099337518e-15, 1.23542033529467e-14, 1.3548029042809392e-11, 1.8335263478064637e-12, 2.262751273705608e-16, 8.324196740807883e-17, 3.358220647940283e-14, 1.8335263478064637e-12, 1.4857217879696551e-08, 4.544857425600391e-15, 3.358220647940283e-14, 1.8335263478064637e-12, 4.544857425600391e-15, 1.23542033529467e-14, 1.3548029042809392e-11, 1.6719596099337518e-15, 4.0386105383835963e-08, 9.12859016325203e-14, 8.324196740807883e-17, 3.358220647940283e-14, 4.9840413532431904e-12, 0.006573032157972132, 4.544857425600391e-15, 1.0010714662726032e-10, 3.358220647940283e-14, 1.23542033529467e-14, 2.481408076021798e-13, 1.23542033529467e-14, 1.23542033529467e-14, 1.23542033529467e-14, 0.9755244674474706, 6.150795669636513e-16, 7.396973223327028e-10, 7.396973223327028e-10, 2.20500664100105e-06, 0.01786735387289259, 9.12859016325203e-14, 4.544857425600391e-15, 1.6719596099337518e-15, 8.324196740807883e-17, 1.8335263478064637e-12, 6.745166482041575e-13, 1.23542033529467e-14, 2.262751273705608e-16, 1.6719596099337518e-15, 1.23542033529467e-14, 4.544857425600391e-15, 1.23542033529467e-14, 1.0010714662726032e-10, 1.3548029042809392e-11, 8.324196740807883e-17, 2.262751273705608e-16, 1.6719596099337518e-15, 2.262751273705608e-16, 4.544857425600391e-15, 9.12859016325203e-14, 1.6292917768871394e-05, 1.3548029042809392e-11, 1.23542033529467e-14, 1.23542033529467e-14, 4.544857425600391e-15, 9.12859016325203e-14, 1.6719596099337518e-15, 1.23542033529467e-14, 2.262751273705608e-16, 1.6719596099337518e-15, 1.6719596099337518e-15, 2.481408076021798e-13, 8.324196740807883e-17, 8.324196740807883e-17, 8.324196740807883e-17, 9.12859016325203e-14, 9.12859016325203e-14, 1.6292917768871394e-05, 6.150795669636513e-16, 1.6719596099337518e-15, 2.721194375757669e-10, 6.745166482041575e-13, 2.9841519829848906e-07]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 1.0, 4.926217186867559e-230, 3.640009514928073e-229, 9.396003466738291e-209, 3.790618342239785e-206, 5.773104057224809e-214, 2.4526191187752155e-231, 2.6209851870952265e-218, 1.610388956444074e-223, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234]"
"[[ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.7587922024243116e-25, 5.301718666092324e-65, 5.8792826982452694e-105, 2.927122496515368e-106, 5.96629836401057e-72, 2.6786369618080778e-33, 2.1628672335193993e-105, 1.0, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107, 1.4573284785512322e-107]"
"[[ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[5.9452570255983664e-148, 4.00588267344223e-150, 2.6102790696677047e-23, 8.046030434738165e-149, 1.0, 1.8939170208596268e-131, 2.398487868841356e-145, 8.046030434738165e-149, 3.961429521341682e-107, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150, 4.00588267344223e-150]"
"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 1.7525894717410477e-101, 1.105028125193164e-116, 6.033249137014046e-115, 1.4573284785512322e-107, 1.1339665610377455e-126, 5.016819926933996e-121, 6.813556821545298e-46, 3.665820411179563e-77, 1.0, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129, 7.640606587007545e-129]"
"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0. -1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0. -1.  0.  0.  1.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
