value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[5.552893853019498e-16, 7.515024623812395e-17, 5.552893853019498e-16, 1.6552943282353392e-12, 1.341298886653047e-08, 7.515024623812395e-17, 4.103064419136825e-15, 7.515024623812395e-17, 2.2401972675168816e-13, 1.2231062651572647e-11, 5.552893853019498e-16, 4.103064419136825e-15, 6.089487524454746e-13, 9.037600808200575e-11, 4.103064419136825e-15, 1.5094330456024836e-15, 1.2231062651572647e-11, 1.6552943282353392e-12, 5.552893853019498e-16, 7.515024623812395e-17, 5.552893853019498e-16, 8.241225188879025e-14, 8.241225188879025e-14, 3.646028390121326e-08, 7.515024623812395e-17, 8.241225188879025e-14, 4.103064419136825e-15, 2.2401972675168816e-13, 8.241225188879025e-14, 2.0427954875331506e-16, 8.241225188879025e-14, 4.103064419136825e-15, 6.089487524454746e-13, 2.2401972675168816e-13, 4.103064419136825e-15, 2.4566746049798403e-10, 2.2401972675168816e-13, 2.0427954875331506e-16, 2.4566746049798403e-10, 4.103064419136825e-15, 1.6552943282353392e-12, 0.8806964350157483, 2.2401972675168816e-13, 1.1153285451536498e-14, 7.515024623812395e-17, 4.103064419136825e-15, 9.037600808200575e-11, 6.089487524454746e-13, 9.910932718912587e-08, 6.677933937153504e-10, 1.5094330456024836e-15, 2.2401972675168816e-13, 5.552893853019498e-16, 9.037600808200575e-11, 2.0427954875331506e-16, 2.0427954875331506e-16, 2.0427954875331506e-16, 1.341298886653047e-08, 1.5094330456024836e-15, 5.552893853019498e-16, 1.2231062651572647e-11, 4.103064419136825e-15, 7.515024623812395e-17, 8.241225188879025e-14, 7.515024623812395e-17, 3.3247475348514034e-11, 0.00010868657450513063, 5.552893853019498e-16, 7.515024623812395e-17, 1.2231062651572647e-11, 5.411185915555876e-06, 8.241225188879025e-14, 1.8152506473014338e-09, 6.089487524454746e-13, 4.103064419136825e-15, 4.103064419136825e-15, 6.089487524454746e-13, 0.11918930147833137, 1.2231062651572647e-11, 1.5094330456024836e-15, 5.552893853019498e-16]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[1.7270285812271669e-134, 4.2808758548818526e-137, 1.5748462172182564e-137, 4.694550409579215e-134, 1.12535162055095e-07, 2.3113423113144082e-92, 1.1636627046214422e-136, 0.9999998874648379, 1.8455847034850374e-121, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139, 7.840697628551724e-139]"
"[[ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[5.380186160021138e-32, 3.2940424157003086e-113, 3.3427955219162848e-80, 8.985825944049381e-37, 3.761820781096061e-87, 1.9722796241351285e-108, 1.0, 1.6400071495711497e-114, 3.6123561383267394e-110, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114, 1.6400071495711497e-114]"
"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 9.188626215152886e-123, 4.888792411319657e-111, 4.065171291747877e-117, 1.0, 3.6123561383267394e-110, 2.820770088460135e-53, 4.065171291747877e-117, 8.533047625744066e-17, 8.16511480794845e-116, 2.219508320972814e-115]"
"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  1.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[7.04551520987685e-175, 3.9474587518512645e-183, 3.5996164455835086e-186, 2.3635070472324053e-178, 1.0, 1.1466913584229263e-169, 2.4254024827378097e-188, 2.4254024827378097e-188, 4.961148436415422e-78, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188, 2.4254024827378097e-188]"
"[[ 0.  0.  0.  0.  1.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1. -1.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  1.  0.  1.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
