value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[8.53265314391863e-17, 3.1389876702945364e-17, 6.304825275313174e-16, 6.304825275313174e-16, 4.658670765324493e-15, 8.53265314391863e-17, 2.319415598965796e-16, 3.4423179631430865e-14, 6.304825275313174e-16, 6.304825275313174e-16, 1.1547690299920016e-17, 1.5628099374683604e-18, 6.304825275313174e-16, 8.53265314391863e-17, 3.1389876702945364e-17, 4.248157854355461e-18, 8.53265314391863e-17, 1.1547690299920016e-17, 2.789339136074877e-10, 3.4423179631430865e-14, 1.2663580086154962e-14, 6.914080455006262e-13, 6.914080455006262e-13, 5.749256464530371e-19, 4.539783092887313e-05, 8.53265314391863e-17, 1.5628099374683604e-18, 8.53265314391863e-17, 5.749256464530371e-19, 1.2663580086154962e-14, 5.749256464530371e-19, 5.749256464530371e-19, 1.879441926134737e-12, 3.4423179631430865e-14, 9.357190366990005e-14, 4.658670765324493e-15, 4.248157854355461e-18, 5.749256464530371e-19, 1.879441926134737e-12, 1.7138291977493099e-15, 3.1389876702945364e-17, 3.4423179631430865e-14, 1.5628099374683604e-18, 1.1547690299920016e-17, 6.304825275313174e-16, 1.5628099374683604e-18, 2.789339136074877e-10, 4.248157854355461e-18, 8.53265314391863e-17, 8.53265314391863e-17, 2.115033255322735e-19, 4.658670765324493e-15, 1.1547690299920016e-17, 4.248157854355461e-18, 8.31490277625048e-07, 1.5628099374683604e-18, 6.304825275313174e-16, 3.4423179631430865e-14, 9.357190366990005e-14, 3.1389876702945364e-17, 1.5628099374683604e-18, 2.115033255322735e-19, 4.248157854355461e-18, 3.4423179631430865e-14, 1.5628099374683604e-18, 5.749256464530371e-19, 3.4423179631430865e-14, 9.357190366990005e-14, 4.248157854355461e-18, 3.1389876702945364e-17, 9.357190366990005e-14, 2.115033255322735e-19, 4.248157854355461e-18, 8.53265314391863e-17, 0.9999537701132424, 1.879441926134737e-12, 2.115033255322735e-19, 2.319415598965796e-16, 8.53265314391863e-17, 2.115033255322735e-19, 1.1547690299920016e-17]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 1.0, 5.688906039890977e-247, 6.079434979197592e-234, 1.1426473231677555e-245, 7.04551520987685e-175, 4.2035645870299835e-246, 5.688906039890977e-247, 1.5464049912046552e-246, 3.10603745490428e-245, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248, 2.832339539464062e-248]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 2.7294309215942424e-195, 4.55861385801115e-200, 1.0, 1.4902187896230561e-193, 4.508027065606742e-157, 8.922557099654142e-189, 3.1170302824520583e-169, 2.1552394518322364e-181, 2.4889188336286325e-198, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203, 1.5292445844012282e-203]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.0, 3.9474587518512645e-183, 9.784771973451989e-186, 1.0730305393748917e-182, 2.2116807832197573e-191, 3.665820411179563e-77, 1.2075367922765428e-189, 4.871551112062132e-187, 3.282425319641051e-189, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192]"
"[[ 0.  0.  0.  0.  0.  0. -1. -1.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1. -1.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1. -1.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.0, 1.4151295589086178e-173, 9.291736316326398e-166, 3.50775547440964e-176, 3.163163540395093e-136, 3.84672096489656e-173, 2.7698275585638865e-162, 9.535067964765462e-176, 2.779630478564191e-86, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177, 1.7464086162218176e-177]"
"[[ 0.  0. -1.  0.  0.  0. -1. -1.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1. -1.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
