value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[3.097143602908361e-15, 2.2884967828334074e-14, 2.2884967828334074e-14, 3.097143602908361e-15, 1.1393754578656353e-15, 1.6909831110578359e-13, 3.396430371363892e-12, 1.0124616242948296e-08, 2.2884967828334074e-14, 2.2884967828334074e-14, 6.220779219263037e-14, 2.2884967828334074e-14, 1.1393754578656353e-15, 8.418909175913975e-15, 1.1393754578656353e-15, 1.1393754578656353e-15, 2.2884967828334074e-14, 1.6909831110578359e-13, 6.220779219263037e-14, 0.24455962699649714, 1.370217806901417e-09, 1.5026262813172168e-06, 1.6909831110578359e-13, 2.2884967828334074e-14, 2.2884967828334074e-14, 0.08996845891256774, 5.040749610860525e-10, 3.396430371363892e-12, 1.1393754578656353e-15, 1.0124616242948296e-08, 8.418909175913975e-15, 1.6909831110578359e-13, 2.5096414550119656e-11, 2.5096414550119656e-11, 1.1393754578656353e-15, 8.204061515110301e-05, 1.2494769069950626e-12, 4.596568663019659e-13, 0.00060620270774228, 2.2884967828334074e-14, 3.396430371363892e-12, 0.6647819900393003, 1.1393754578656353e-15, 1.2494769069950626e-12, 2.7521560353327643e-08, 6.821912763106545e-11, 1.1393754578656353e-15, 2.2884967828334074e-14, 4.596568663019659e-13, 1.370217806901417e-09, 4.596568663019659e-13, 2.2884967828334074e-14, 1.2494769069950626e-12, 1.1393754578656353e-15, 6.821912763106545e-11, 1.6909831110578359e-13, 4.596568663019659e-13, 1.2494769069950626e-12, 1.6909831110578359e-13, 1.2494769069950626e-12, 1.0124616242948296e-08, 1.370217806901417e-09, 1.1393754578656353e-15, 1.6909831110578359e-13, 1.8543881499285355e-10, 1.6909831110578359e-13, 1.6909831110578359e-13, 7.481135739928943e-08, 6.220779219263037e-14, 1.6909831110578359e-13, 1.0124616242948296e-08, 1.1393754578656353e-15, 2.2884967828334074e-14, 1.6909831110578359e-13, 1.6909831110578359e-13, 2.7521560353327643e-08, 1.6909831110578359e-13, 1.370217806901417e-09, 1.370217806901417e-09, 1.2494769069950626e-12, 6.220779219263037e-14]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 5.482208555497131e-194, 1.3994259113851392e-130, 3.5996164455835086e-186, 4.55861385801115e-200, 1.4902187896230561e-193, 2.800909158044528e-205, 3.5996164455835086e-186, 1.0, 1.5292445844012282e-203, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205, 2.800909158044528e-205]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 2.1628672335193993e-105, 1.6889118802245324e-48, 3.209979588460643e-103, 5.8792826982452694e-105, 4.642455656042647e-91, 1.0076552187941643e-119, 1.0, 5.148200222412013e-131, 4.171629847816681e-127, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131, 5.148200222412013e-131]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 6.100951197622044e-158, 3.4303365279297016e-90, 6.51976598965092e-145, 1.0, 1.994411545363099e-151, 1.818667920110323e-154, 8.16511480794845e-116, 1.6400071495711497e-114, 3.2460003506922445e-146, 9.054614407697357e-156]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 1.7785284761271223e-68, 8.954135640771445e-113, 0.9999999999999953, 1.2949981925089774e-100, 4.658886145103376e-15, 1.2118104830828518e-113, 8.37894253381933e-126, 8.37894253381933e-126, 6.789527457586919e-122, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126, 8.37894253381933e-126]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0. -1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  1.  0.  0.  0.  1. -1.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
