value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[4.658149799325879e-15, 5.10828152686763e-12, 1.8792317534504656e-12, 6.304120224503384e-16, 2.5432636162045504e-13, 6.913307272909869e-13, 6.304120224503384e-16, 1.0260257722193724e-10, 6.304120224503384e-16, 2.5432636162045504e-13, 1.3885748849137302e-11, 2.5432636162045504e-13, 3.774537877115603e-11, 2.0608278532054344e-09, 5.10828152686763e-12, 6.913307272909869e-13, 6.304120224503384e-16, 3.4419330184441474e-14, 1.0260257722193724e-10, 8.313972944148918e-07, 9.356143978809916e-14, 6.913307272909869e-13, 1.8792317534504656e-12, 1.3885748849137302e-11, 4.658149799325879e-15, 1.7136375450688705e-15, 6.304120224503384e-16, 9.356143978809916e-14, 4.658149799325879e-15, 3.774537877115603e-11, 9.356143978809916e-14, 4.658149799325879e-15, 1.2662163953747684e-14, 2.0608278532054344e-09, 3.058539720607995e-07, 2.789027212154579e-10, 1.1251738832179286e-07, 1.2662163953747684e-14, 1.2662163953747684e-14, 4.658149799325879e-15, 5.10828152686763e-12, 0.9998419481063532, 1.669906105480864e-05, 9.356143978809916e-14, 1.2662163953747684e-14, 1.3885748849137302e-11, 1.8792317534504656e-12, 2.789027212154579e-10, 9.356143978809916e-14, 5.601910904950597e-09, 1.3885748849137302e-11, 1.7136375450688705e-15, 0.0001233902989334491, 2.5432636162045504e-13, 9.356143978809916e-14, 6.913307272909869e-13, 2.789027212154579e-10, 1.7136375450688705e-15, 1.8792317534504656e-12, 1.7136375450688705e-15, 5.10828152686763e-12, 3.774537877115603e-11, 2.789027212154579e-10, 1.0260257722193724e-10, 2.0608278532054344e-09, 4.658149799325879e-15, 6.304120224503384e-16, 1.2662163953747684e-14, 9.356143978809916e-14, 6.304120224503384e-16, 9.356143978809916e-14, 5.10828152686763e-12, 5.10828152686763e-12, 1.669906105480864e-05, 6.304120224503384e-16, 6.304120224503384e-16, 2.5432636162045504e-13, 5.10828152686763e-12, 6.304120224503384e-16, 2.5432636162045504e-13, 2.789027212154579e-10]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 6.033249137014046e-115, 3.2940424157003086e-113, 1.1339665610377455e-126, 1.0806392777072785e-30, 9.188626215152886e-123, 1.1339665610377455e-126, 2.506567475899953e-46, 1.0, 3.082440696949098e-126, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128, 2.0769322043867094e-128]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.4573284785512322e-107, 1.3637130444035917e-120, 3.209979588460643e-103, 1.2806276389220833e-57, 1.0, 3.2940424157003086e-113, 1.2435453313830803e-123, 2.534694904308355e-89, 1.5176268190534823e-84, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127, 1.5346568571889095e-127]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 6.4474163546704995e-102, 9.568814292462674e-100, 1.5400882849875202e-51, 1.921947727823849e-98, 4.125337404615185e-84, 1.0, 1.5007857627073948e-41, 3.961429521341682e-107, 1.462486227251231e-31, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107, 3.961429521341682e-107]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  1.  1.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  0.  1.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 8.69485651740623e-179, 2.760059210511642e-238, 3.640009514928073e-229, 4.492128611109229e-233, 1.0, 2.760059210511642e-238, 6.666909982697905e-231, 1.057380891792158e-215, 3.319259031109752e-232, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238, 2.760059210511642e-238]"
"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [-1. -1.  0.  0.  1.  1.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  1.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0. -1.  0.  0.  1.  1.  0.  0.  0.]
 [ 0. -1.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0. -1.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
