value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[6.006090852981652e-16, 2.2095173466198018e-16, 2.990256559209998e-17, 2.657175026981363e-10, 6.586478381913545e-13, 6.586478381913545e-13, 4.4379342247955674e-15, 4.046872183908239e-18, 1.206355595915827e-14, 0.04742587128775529, 4.866785825835316e-12, 8.128360067331007e-17, 2.990256559209998e-17, 5.47684593231591e-19, 1.100053911961414e-17, 6.586478381913545e-13, 2.2095173466198018e-16, 4.4379342247955674e-15, 6.006090852981652e-16, 4.4379342247955674e-15, 5.47684593231591e-19, 6.586478381913545e-13, 1.100053911961414e-17, 6.586478381913545e-13, 2.2095173466198018e-16, 5.47684593231591e-19, 6.586478381913545e-13, 8.128360067331007e-17, 3.596095348857768e-11, 1.100053911961414e-17, 8.128360067331007e-17, 6.586478381913545e-13, 2.2095173466198018e-16, 4.046872183908239e-18, 8.128360067331007e-17, 2.2095173466198018e-16, 0.9525740888645549, 4.4379342247955674e-15, 3.943597400427784e-08, 8.128360067331007e-17, 1.206355595915827e-14, 4.4379342247955674e-15, 5.47684593231591e-19, 1.6326247625734112e-15, 1.100053911961414e-17, 5.47684593231591e-19, 1.206355595915827e-14, 5.47684593231591e-19, 1.4887610775084177e-18, 5.47684593231591e-19, 6.586478381913545e-13, 8.91382917348096e-14, 5.47684593231591e-19, 1.6326247625734112e-15, 1.6326247625734112e-15, 6.006090852981652e-16, 8.91382917348096e-14, 1.4887610775084177e-18, 4.4379342247955674e-15, 1.100053911961414e-17, 2.990256559209998e-17, 1.100053911961414e-17, 1.6326247625734112e-15, 4.4379342247955674e-15, 1.100053911961414e-17, 2.2095173466198018e-16, 1.6326247625734112e-15, 8.91382917348096e-14, 2.2095173466198018e-16, 1.4887610775084177e-18, 8.128360067331007e-17, 2.2095173466198018e-16, 1.100053911961414e-17, 1.206355595915827e-14, 9.775200640206161e-11, 1.100053911961414e-17, 5.47684593231591e-19, 4.046872183908239e-18, 1.100053911961414e-17, 1.100053911961414e-17, 1.7903904499093923e-12]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 6.666909982697905e-231, 1.1011310236205293e-192, 1.0, 1.0850715436432725e-225, 4.377491037053051e-223, 9.894571719847004e-229, 1.987377856181155e-227, 1.3944905574373912e-206, 6.079434979197592e-234, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235, 3.02677244947294e-235]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 2.2116807832197573e-191, 1.8455849111782345e-121, 1.7921435007435354e-187, 3.282425319641051e-189, 1.9653239875774178e-184, 4.747230806540073e-177, 1.0, 2.6302613270598386e-142, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192, 1.1011310236205293e-192]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 3.1170302824520583e-169, 1.5122746060840868e-160, 4.110788581358434e-160, 1.4573284785512322e-107, 7.337030047740496e-152, 7.255611259606534e-109, 8.256739583429307e-159, 1.0, 1.1174281901343568e-159, 1.7018408701917146e-167]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  1.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]","[1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 7.840698510906002e-139, 8.046030434738165e-149, 3.3427955219162848e-80, 1.1941367950549688e-146, 5.421372662229435e-151, 6.51976598965092e-145, 1.3095300051567673e-143, 1.0, 1.4573284785512322e-107, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156, 1.2254088054640357e-156]"
"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  1.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0. -1.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]",1.0,"[[ 0.  0.  0.  0.  0.  0. -1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  1.  0.  0. -1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  1.  0.  0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
