value_network_X,value_network_y,policy_network_X,policy_network_y
"[[0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]",1.0,"[[0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[4.573340979713593e-15, 1.3632937320942478e-11, 4.573340979713593e-15, 6.78743982452567e-13, 0.9816382794673542, 2.496959569631296e-13, 5.4999194551499045e-09, 3.37926730586422e-14, 1.3632937320942478e-11, 9.185800911036463e-14, 3.705816578803907e-11, 5.0152773631536186e-12, 1.2431629680502546e-14, 6.031394043203167e-06, 4.456630893998435e-05, 3.37926730586422e-14, 1.3632937320942478e-11, 1.0073453865764929e-10, 1.4950331112922357e-08, 2.738248659312933e-10, 7.443331572412689e-10, 2.496959569631296e-13, 7.443331572412689e-10, 1.845017433676738e-12, 1.0073453865764929e-10, 4.573340979713593e-15, 5.0152773631536186e-12, 1.845017433676738e-12, 5.4999194551499045e-09, 1.845017433676738e-12, 4.573340979713593e-15, 6.78743982452567e-13, 6.78743982452567e-13, 2.496959569631296e-13, 1.1046883529097161e-07, 5.4999194551499045e-09, 6.78743982452567e-13, 2.2188258700983467e-06, 1.0073453865764929e-10, 1.2431629680502546e-14, 7.443331572412689e-10, 1.0073453865764929e-10, 9.185800911036463e-14, 1.2431629680502546e-14, 2.738248659312933e-10, 9.185800911036463e-14, 1.1046883529097161e-07, 4.573340979713593e-15, 1.0073453865764929e-10, 1.845017433676738e-12, 3.37926730586422e-14, 2.496959569631296e-13, 9.185800911036463e-14, 2.738248659312933e-10, 9.185800911036463e-14, 5.4999194551499045e-09, 0.01797933224608238, 7.443331572412689e-10, 1.845017433676738e-12, 1.0073453865764929e-10, 6.78743982452567e-13, 0.00032930295687981894, 6.78743982452567e-13, 5.0152773631536186e-12, 7.443331572412689e-10, 3.37926730586422e-14, 2.496959569631296e-13, 5.4999194551499045e-09, 5.0152773631536186e-12, 4.573340979713593e-15, 1.3632937320942478e-11, 4.573340979713593e-15, 2.496959569631296e-13, 2.496959569631296e-13, 2.496959569631296e-13, 9.185800911036463e-14, 9.185800911036463e-14, 9.185800911036463e-14, 4.573340979713593e-15, 1.0073453865764929e-10, 3.705816578803907e-11]"
"[[ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]",1.0,"[[0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]]","[2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.236499142785329e-234, 2.6896234506444874e-228, 9.022681508214216e-232, 1.7018408701917146e-167, 1.3049116870106872e-219, 4.492128611109229e-233, 2.4526191187752155e-231, 1.3049116870106872e-219, 4.926217186867559e-230, 1.0]"
"[[ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  0.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]","[4.2960271311739114e-61, 1.0, 2.563137964446793e-132, 1.0806392777072785e-30, 2.131322828462168e-138, 2.563137964446793e-132, 2.337279285007143e-135, 3.4688300239292162e-133, 4.694550937881265e-134, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138, 2.131322828462168e-138]"
"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]","[3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 7.9567438919514e-106, 3.6123561383267394e-110, 6.033249137014046e-115, 2.927122496515368e-106, 8.954135640771486e-113, 4.4737793061811207e-38, 4.7111658015535965e-58, 1.0, 5.665668176358939e-52, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116, 3.003777872648744e-116]"
"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]","[5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 1.9653239875774178e-184, 1.5692923852557387e-213, 1.0, 1.4521889196783625e-183, 1.8872377456157127e-207, 1.5925185216216938e-180, 1.72093806494073e-210, 6.94275967214761e-208, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217, 5.264389475052911e-217]"
"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]",1.0,"[[ 0.  1.  0.  0.  1.  0.  0.  0.  0.]
 [ 0.  0. -1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  1.  0.  0.  0.  0.  0. -1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  0. -1.  0.  0.  0.  0.]
 [-1.  0.  0.  0.  0.  0.  0.  0.  1.]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
